Gender,Country,Degree,Job Title
Male,Singapore,Some college/university study without earning a bachelor's degree,Other
Male,Australia,,
,Turkey,Master's degree,Researcher
Male,United States,Master's degree,Software Developer/Software Engineer
Female,Brazil,Master's degree,Computer Scientist
Male,Brazil,Some college/university study without earning a bachelor's degree,Scientist/Researcher
A different identity,Other,,
Male,United States,Some college/university study without earning a bachelor's degree,Data Scientist
Male,Other,Master's degree,Programmer
Male,Japan,Master's degree,Researcher
Male,Other,Master's degree,Data Analyst
Male,United Kingdom,Master's degree,Operations Research Practitioner
Male,Indonesia,,
Male,Italy,Master's degree,Data Scientist
Male,United States,Bachelor's degree,Software Developer/Software Engineer
Female,Argentina,Doctoral degree,Researcher
Male,Japan,Master's degree,Programmer
Male,Spain,Professional degree,Data Scientist
Female,United States,,
Male,United Kingdom,Master's degree,Data Scientist
Female,Chile,Doctoral degree,Data Scientist
Male,India,Bachelor's degree,
Male,United Kingdom,Bachelor's degree,
Male,United States,,
Male,United States,Master's degree,DBA/Database Engineer
Male,Russia,,
Male,Iran,Doctoral degree,Researcher
Male,Other,Master's degree,DBA/Database Engineer
Male,People 's Republic of China,Professional degree,Data Scientist
Male,United States,Some college/university study without earning a bachelor's degree,Other
Male,Other,Bachelor's degree,Machine Learning Engineer
Male,France,Doctoral degree,Computer Scientist
Male,South Korea,,
Male,United States,Doctoral degree,Data Scientist
Female,United States,Master's degree,Data Scientist
Male,United States,Master's degree,Computer Scientist
Male,Canada,Bachelor's degree,
Male,United States,Master's degree,Data Miner
Female,Ireland,Doctoral degree,Researcher
Male,Israel,Bachelor's degree,Software Developer/Software Engineer
Male,United States,Master's degree,Software Developer/Software Engineer
Male,Canada,Master's degree,Machine Learning Engineer
Male,United States,Bachelor's degree,Other
Female,India,Bachelor's degree,
Male,Canada,Doctoral degree,Scientist/Researcher
Male,United States,Bachelor's degree,Data Scientist
Male,India,Master's degree,Statistician
Female,United States,Doctoral degree,Scientist/Researcher
Male,United Kingdom,,
Male,France,Master's degree,Data Scientist
Male,United Kingdom,Bachelor's degree,Data Scientist
Male,Singapore,Bachelor's degree,Data Scientist
Male,United States,Doctoral degree,Data Scientist
Male,United States,Bachelor's degree,Other
Male,Other,Master's degree,Other
Male,India,Some college/university study without earning a bachelor's degree,
Male,Hong Kong,Master's degree,Data Analyst
Male,Turkey,Bachelor's degree,Predictive Modeler
Male,People 's Republic of China,Master's degree,Data Scientist
Male,United States,Doctoral degree,Data Scientist
Male,United States,Doctoral degree,Scientist/Researcher
Female,United States,Bachelor's degree,Business Analyst
Male,France,Master's degree,Data Analyst
Female,South Africa,Master's degree,Data Analyst
Male,Norway,Master's degree,Programmer
Male,Japan,Master's degree,Predictive Modeler
Male,Mexico,Bachelor's degree,Data Scientist
Male,United States,Some college/university study without earning a bachelor's degree,
Female,France,Doctoral degree,Scientist/Researcher
Male,Taiwan,Some college/university study without earning a bachelor's degree,
Male,Russia,Master's degree,Data Scientist
Female,United States,,
Male,United States,Bachelor's degree,Data Analyst
Male,United States,Master's degree,Data Scientist
Male,Canada,Doctoral degree,Data Scientist
Female,South Korea,Doctoral degree,Data Scientist
Male,United States,Doctoral degree,Scientist/Researcher
Female,United States,Bachelor's degree,Business Analyst
Male,United States,Doctoral degree,
Male,India,Bachelor's degree,Data Scientist
Male,Spain,,
Male,Brazil,Doctoral degree,
Male,India,Bachelor's degree,Machine Learning Engineer
Male,Canada,Bachelor's degree,
Male,Canada,Doctoral degree,Data Scientist
Male,Greece,Master's degree,
Male,Germany,Doctoral degree,Other
,Other,Master's degree,
Male,Czech Republic,,
Male,Denmark,Professional degree,Scientist/Researcher
Male,Germany,Master's degree,Data Scientist
Male,India,Professional degree,
Male,Canada,,
Male,United States,Master's degree,Data Analyst
Male,France,Master's degree,Data Scientist
Male,Iran,Master's degree,
Male,United Kingdom,,
Female,India,Bachelor's degree,Engineer
Female,United States,Bachelor's degree,
Male,Sweden,Master's degree,Other
Male,United States,Bachelor's degree,Software Developer/Software Engineer
Male,Chile,Master's degree,Other
Male,Brazil,Master's degree,Other
Male,United States,Doctoral degree,Other
Male,United States,Master's degree,Machine Learning Engineer
Male,Argentina,Master's degree,Data Scientist
A different identity,United States,Bachelor's degree,Programmer
Male,Other,Bachelor's degree,
Male,Italy,Doctoral degree,Scientist/Researcher
Male,Brazil,Master's degree,Data Scientist
Male,United States,Bachelor's degree,Business Analyst
Male,United States,Master's degree,Software Developer/Software Engineer
Male,Canada,Bachelor's degree,Other
Male,United States,Master's degree,Other
Male,Canada,Master's degree,
Male,Japan,Master's degree,Computer Scientist
Male,Australia,Master's degree,
Male,Romania,Bachelor's degree,Programmer
Male,Finland,Master's degree,Scientist/Researcher
Male,United Kingdom,Master's degree,
Male,Canada,Bachelor's degree,Software Developer/Software Engineer
Male,United States,Doctoral degree,Researcher
Male,United States,Master's degree,Engineer
Female,United States,Doctoral degree,Statistician
Male,Kenya,Bachelor's degree,
Male,India,Bachelor's degree,Data Scientist
Male,Russia,Master's degree,
,,,
Male,Italy,Master's degree,Business Analyst
Male,Other,Doctoral degree,Other
Male,Canada,Bachelor's degree,
Female,United States,,
Male,United States,Doctoral degree,Data Scientist
Male,Canada,Bachelor's degree,Engineer
Female,United States,Master's degree,Researcher
Male,United States,Master's degree,Other
Female,United States,Bachelor's degree,Software Developer/Software Engineer
Male,India,Master's degree,Software Developer/Software Engineer
Male,France,Doctoral degree,
Female,United States,Master's degree,Data Analyst
Male,Poland,Master's degree,Data Analyst
Male,United States,Doctoral degree,Engineer
Male,France,Master's degree,Engineer
Female,United States,Bachelor's degree,
Male,Indonesia,Master's degree,Software Developer/Software Engineer
Male,Israel,Bachelor's degree,Data Scientist
Male,United States,Master's degree,Statistician
Male,India,Bachelor's degree,
Male,India,Bachelor's degree,Data Scientist
Male,United States,Bachelor's degree,Data Scientist
Male,Brazil,Some college/university study without earning a bachelor's degree,
Female,United States,Master's degree,Data Analyst
Male,Finland,Master's degree,
Female,Netherlands,Master's degree,Software Developer/Software Engineer
Male,United States,Doctoral degree,Data Scientist
Male,France,Doctoral degree,Data Scientist
Male,Spain,,
Male,United States,Some college/university study without earning a bachelor's degree,Data Scientist
Male,Russia,Doctoral degree,Data Scientist
Male,Netherlands,I prefer not to answer,Software Developer/Software Engineer
Male,India,Professional degree,Data Scientist
Male,Russia,,
Male,Portugal,Bachelor's degree,Data Analyst
Female,Germany,Bachelor's degree,Business Analyst
Male,United States,Master's degree,Researcher
Male,Spain,Master's degree,Data Scientist
Male,Singapore,Bachelor's degree,Other
Male,United States,Master's degree,Software Developer/Software Engineer
Male,India,Bachelor's degree,
Male,United States,,
Male,Greece,Master's degree,Business Analyst
A different identity,United States,Some college/university study without earning a bachelor's degree,Programmer
Male,France,Master's degree,Software Developer/Software Engineer
Male,United States,Master's degree,Engineer
Male,Brazil,Master's degree,Other
Male,Brazil,Bachelor's degree,Other
Male,Brazil,Some college/university study without earning a bachelor's degree,Other
Male,Vietnam,Bachelor's degree,Engineer
Female,United States,,
Male,Germany,Doctoral degree,Machine Learning Engineer
Male,Other,Master's degree,Statistician
Male,Germany,Doctoral degree,Data Scientist
Female,United States,Master's degree,Researcher
Male,Canada,Master's degree,Data Analyst
Female,India,Master's degree,
Male,Colombia,Master's degree,Researcher
Male,Spain,Master's degree,Data Scientist
Male,India,,Other
Male,Australia,Doctoral degree,Data Miner
Male,Poland,Master's degree,Programmer
Male,Sweden,,
Female,Colombia,Bachelor's degree,Data Analyst
Male,Egypt,Bachelor's degree,Other
Male,Italy,Master's degree,Business Analyst
Male,Brazil,Master's degree,Engineer
Male,United States,Master's degree,Data Analyst
Male,Canada,Master's degree,Data Analyst
Male,Other,Professional degree,Computer Scientist
Male,Other,Master's degree,
Male,United Kingdom,Doctoral degree,Scientist/Researcher
Male,United States,Master's degree,Software Developer/Software Engineer
Male,Mexico,Bachelor's degree,Data Analyst
Female,United States,,
Male,Russia,Master's degree,Software Developer/Software Engineer
Female,United States,Doctoral degree,Data Scientist
Male,India,Bachelor's degree,Programmer
Male,France,Master's degree,Scientist/Researcher
Male,India,Professional degree,Researcher
Male,United States,Master's degree,Statistician
Male,Vietnam,Bachelor's degree,
Male,United States,Doctoral degree,Scientist/Researcher
Male,India,Bachelor's degree,Other
Male,United States,Doctoral degree,Scientist/Researcher
Male,India,Master's degree,
Male,India,Some college/university study without earning a bachelor's degree,
Male,South Africa,Master's degree,Business Analyst
Male,Other,Master's degree,Scientist/Researcher
Male,Italy,Bachelor's degree,
Male,India,Some college/university study without earning a bachelor's degree,Machine Learning Engineer
Male,Canada,Doctoral degree,Data Scientist
Male,Colombia,Master's degree,Software Developer/Software Engineer
Male,United States,Some college/university study without earning a bachelor's degree,Data Analyst
Male,United States,Doctoral degree,Other
Male,United Kingdom,Master's degree,Other
Male,United States,Bachelor's degree,Other
Female,Other,,Data Analyst
Male,Canada,Bachelor's degree,Other
Male,United States,Master's degree,Data Analyst
Male,India,Some college/university study without earning a bachelor's degree,
Male,Other,Bachelor's degree,Data Miner
Male,United States,Bachelor's degree,Data Analyst
Male,United Kingdom,Doctoral degree,Other
Male,United Kingdom,Master's degree,
Male,United States,Master's degree,Data Scientist
Female,Ukraine,,
Female,United States,,
Male,India,Bachelor's degree,
Male,United States,Professional degree,Business Analyst
Male,Russia,,
Male,Brazil,Some college/university study without earning a bachelor's degree,Data Analyst
Female,,,
Male,United States,Bachelor's degree,Other
Male,United Kingdom,Some college/university study without earning a bachelor's degree,
Male,United States,Doctoral degree,Other
Male,United States,Bachelor's degree,Data Scientist
Female,Other,Bachelor's degree,Other
Male,United States,Bachelor's degree,Software Developer/Software Engineer
Male,Other,Master's degree,
Male,Other,Some college/university study without earning a bachelor's degree,Business Analyst
Female,Spain,Master's degree,
Male,United States,Some college/university study without earning a bachelor's degree,Software Developer/Software Engineer
Male,Other,Bachelor's degree,Other
"Non-binary, genderqueer, or gender non-conforming",United States,Doctoral degree,Data Scientist
Male,Japan,Doctoral degree,Scientist/Researcher
Male,India,Master's degree,Business Analyst
Male,India,Professional degree,Computer Scientist
Male,Brazil,Professional degree,Software Developer/Software Engineer
Female,Russia,Master's degree,
Male,Other,Master's degree,
Male,Kenya,Bachelor's degree,
Male,France,Some college/university study without earning a bachelor's degree,
Male,United States,Master's degree,Data Scientist
Male,Brazil,Master's degree,
Male,Russia,Master's degree,Scientist/Researcher
