Gender,Country ,Degree ,Job Title
Male,Argentina,Master’s degree,Engineering (non-computer focused)
Male,Brazil,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,"Information technology, networking, or system administration"
Male,France,Master’s degree,"Computer science (software engineering, etc.)"
Male,Other,Bachelor’s degree,Mathematics or statistics
Male,Japan,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Female,China,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,India,Master’s degree,Physics or astronomy
Male,Australia,Doctoral degree,Physics or astronomy
Male,Italy,Master’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,"Information technology, networking, or system administration"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,Italy,Master’s degree,"Computer science (software engineering, etc.)"
Male,Colombia,Bachelor’s degree,Mathematics or statistics
Male,India,Master’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,Germany,Master’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Doctoral degree,Engineering (non-computer focused)
Male,Greece,Master’s degree,Other
Male,Canada,Master’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,Canada,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Brazil,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,Physics or astronomy
Male,Brazil,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Australia,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Russia,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Mathematics or statistics
Male,Russia,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Singapore,Doctoral degree,"Computer science (software engineering, etc.)"
Male,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,Portugal,Master’s degree,Engineering (non-computer focused)
Female,Other,Some college/university study without earning a bachelor’s degree,"Information technology, networking, or system administration"
Male,Nigeria,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Hungary,Master’s degree,Physics or astronomy
Male,Italy,Doctoral degree,"Computer science (software engineering, etc.)"
Male,France,Master’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Doctoral degree,"Computer science (software engineering, etc.)"
Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Mathematics or statistics
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Female,Poland,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,India,Master’s degree,Engineering (non-computer focused)
Male,India,I prefer not to answer,Other
Male,Greece,Doctoral degree,Mathematics or statistics
Female,France,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Information technology, networking, or system administration"
Male,China,Doctoral degree,Engineering (non-computer focused)
Male,Israel,Master’s degree,"Computer science (software engineering, etc.)"
Male,Belgium,Professional degree,"Computer science (software engineering, etc.)"
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Belarus,Doctoral degree,"Computer science (software engineering, etc.)"
Female,Germany,Doctoral degree,Mathematics or statistics
Male,Portugal,Doctoral degree,"Computer science (software engineering, etc.)"
Male,Russia,Master’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Mathematics or statistics
Male,China,Master’s degree,Engineering (non-computer focused)
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Male,Norway,Doctoral degree,Physics or astronomy
Male,France,Doctoral degree,Physics or astronomy
Male,Germany,Doctoral degree,"Computer science (software engineering, etc.)"
Male,China,Doctoral degree,"Information technology, networking, or system administration"
Male,South Africa,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Brazil,Master’s degree,Mathematics or statistics
Male,Other,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,Morocco,Doctoral degree,"Computer science (software engineering, etc.)"
Male,South Korea,Master’s degree,"Computer science (software engineering, etc.)"
Male,Germany,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,India,Bachelor’s degree,Mathematics or statistics
Prefer not to say,China,Master’s degree,Mathematics or statistics
Male,Netherlands,Master’s degree,Engineering (non-computer focused)
Female,Other,Master’s degree,"Computer science (software engineering, etc.)"
Male,Australia,Master’s degree,"Computer science (software engineering, etc.)"
Male,Other,Master’s degree,Engineering (non-computer focused)
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,Ukraine,Doctoral degree,"Humanities (history, literature, philosophy, etc.)"
Male,Other,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,Mathematics or statistics
Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,"Computer science (software engineering, etc.)"
Male,Switzerland,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Poland,Bachelor’s degree,Mathematics or statistics
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,Nigeria,Bachelor’s degree,Mathematics or statistics
Male,Other,Doctoral degree,"Computer science (software engineering, etc.)"
Male,Argentina,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Colombia,Master’s degree,Engineering (non-computer focused)
Male,Italy,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Mathematics or statistics
Male,Nigeria,Master’s degree,"Computer science (software engineering, etc.)"
Male,Bangladesh,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Female,Belarus,Master’s degree,Mathematics or statistics
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Germany,Bachelor’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,Ukraine,Master’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,Republic of Korea,Master’s degree,"Computer science (software engineering, etc.)"
Female,Poland,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Female,Canada,Master’s degree,Engineering (non-computer focused)
Female,Germany,Bachelor’s degree,I never declared a major
Male,Other,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
