Gender,Country ,Job Title,Degree
Male,United States of America,Data Scientist,Master’s degree
Female,United States of America,Student,Master’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,Indonesia,Research Scientist,Master’s degree
Male,Indonesia,Student,Bachelor’s degree
Male,United States of America,Other,Doctoral degree
Male,United States of America,Data Analyst,Bachelor’s degree
Male,Canada,Data Analyst,Bachelor’s degree
Male,Israel,Data Scientist,Bachelor’s degree
Male,United States of America,Software Engineer,Bachelor’s degree
Male,Japan,Product/Project Manager,Master’s degree
Male,South Korea,Software Engineer,Professional degree
Male,Nigeria,Student,Master’s degree
Male,Brazil,Data Scientist,Bachelor’s degree
Male,Nigeria,Not employed,Bachelor’s degree
Male,India,Student,Some college/university study without earning a bachelor’s degree
Male,Canada,Product/Project Manager,Doctoral degree
Female,United States of America,Student,Master’s degree
Male,Japan,Data Scientist,Doctoral degree
Male,India,Other,Bachelor’s degree
Prefer not to say,Australia,Product/Project Manager,Bachelor’s degree
Male,Mexico,Other,Master’s degree
Male,Denmark,Other,Master’s degree
Male,Brazil,Research Scientist,Doctoral degree
Male,India,Student,Some college/university study without earning a bachelor’s degree
Female,United States of America,Student,Master’s degree
Male,Brazil,Research Scientist,Doctoral degree
Male,Canada,Data Scientist,Master’s degree
Male,Canada,Not employed,Bachelor’s degree
Male,United States of America,Data Scientist,Doctoral degree
Female,Russia,Other,No formal education past high school
Male,United States of America,Student,Master’s degree
Male,Nigeria,Software Engineer,Bachelor’s degree
Female,Colombia,Student,Some college/university study without earning a bachelor’s degree
Male,Viet Nam,Research Scientist,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Female,Saudi Arabia,Statistician,Master’s degree
Female,United States of America,Data Scientist,Doctoral degree
Male,China,Student,Doctoral degree
Female,India,Student,Bachelor’s degree
Female,Indonesia,Statistician,No formal education past high school
Male,Japan,Software Engineer,Master’s degree
Male,Brazil,Student,Bachelor’s degree
Male,Republic of Korea,Data Analyst,Bachelor’s degree
Male,Japan,Other,Master’s degree
Male,United States of America,Software Engineer,Bachelor’s degree
Male,India,Student,Master’s degree
Male,United States of America,Other,Master’s degree
Female,Egypt,Other,Master’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,United States of America,Research Scientist,Doctoral degree
Male,Viet Nam,Data Scientist,Master’s degree
Female,United States of America,Data Scientist,Master’s degree
Male,United States of America,Other,Master’s degree
Male,United States of America,Research Scientist,Master’s degree
Male,Japan,Software Engineer,Bachelor’s degree
Male,Tunisia,Data Scientist,Master’s degree
Male,South Korea,Student,Some college/university study without earning a bachelor’s degree
Male,Hong Kong (S.A.R.),Data Analyst,Master’s degree
Male,Japan,Software Engineer,Master’s degree
Male,South Korea,Software Engineer,I prefer not to answer
Male,Brazil,Software Engineer,Bachelor’s degree
Male,Taiwan,Not employed,No formal education past high school
Male,Chile,Research Scientist,Doctoral degree
Male,Japan,Software Engineer,Master’s degree
Female,United States of America,Data Scientist,Master’s degree
Male,Bangladesh,Data Analyst,Bachelor’s degree
Male,Republic of Korea,Product/Project Manager,Master’s degree
Male,Brazil,Other,Doctoral degree
Male,Philippines,Data Scientist,Master’s degree
Male,India,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,Republic of Korea,Data Scientist,Master’s degree
Male,Colombia,Research Scientist,Professional degree
Male,Malaysia,Student,Bachelor’s degree
Male,United States of America,Not employed,Master’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,Brazil,Software Engineer,Professional degree
Male,Australia,Research Scientist,Doctoral degree
Male,Brazil,Student,Bachelor’s degree
Male,Japan,Software Engineer,Bachelor’s degree
Male,Peru,Software Engineer,Master’s degree
Male,Brazil,Research Scientist,Doctoral degree
Male,Mexico,Other,Master’s degree
Female,United States of America,Not employed,Master’s degree
Male,United States of America,Software Engineer,Master’s degree
Male,Japan,Data Scientist,Doctoral degree
Male,South Korea,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,United States of America,Student,Master’s degree
Male,China,Data Analyst,No formal education past high school
Male,Other,Software Engineer,Bachelor’s degree
Female,India,Data Analyst,Bachelor’s degree
Female,Canada,Student,Master’s degree
Female,Germany,Software Engineer,Bachelor’s degree
Male,Canada,Software Engineer,Bachelor’s degree
Male,United States of America,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,Australia,Student,Doctoral degree
Female,United States of America,Data Scientist,Master’s degree
Male,United States of America,Not employed,Bachelor’s degree
Prefer not to say,Japan,Software Engineer,Bachelor’s degree
Male,Japan,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,Nigeria,Other,Doctoral degree
Female,Viet Nam,Software Engineer,Master’s degree
Prefer not to say,China,Data Analyst,Master’s degree
Male,Philippines,Data Analyst,Bachelor’s degree
Female,India,Student,Bachelor’s degree
Male,Japan,Data Scientist,Master’s degree
Male,China,Student,Master’s degree
Male,India,Student,Master’s degree
Male,South Korea,Software Engineer,Bachelor’s degree
Male,Taiwan,Research Scientist,Bachelor’s degree
Female,United States of America,Data Scientist,Master’s degree
Female,United States of America,Business Analyst,Bachelor’s degree
Male,Colombia,Data Scientist,Bachelor’s degree
Male,China,Student,Some college/university study without earning a bachelor’s degree
Male,United States of America,Product/Project Manager,Master’s degree
Female,United States of America,Data Analyst,Doctoral degree
Male,India,Product/Project Manager,Professional degree
Male,India,Student,Bachelor’s degree
Male,South Korea,Software Engineer,I prefer not to answer
Female,India,Software Engineer,Master’s degree
Male,United States of America,Data Engineer,Bachelor’s degree
Female,United States of America,Not employed,Bachelor’s degree
Female,Malaysia,Product/Project Manager,Bachelor’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Software Engineer,Bachelor’s degree
Female,India,Research Scientist,Doctoral degree
Male,United States of America,Data Scientist,Master’s degree
Male,Canada,Business Analyst,Master’s degree
Male,Brazil,Business Analyst,Bachelor’s degree
Male,Japan,Research Scientist,Doctoral degree
Male,Colombia,Other,Master’s degree
Female,India,Data Analyst,Bachelor’s degree
Male,Brazil,Student,Some college/university study without earning a bachelor’s degree
Male,United States of America,Product/Project Manager,Master’s degree
Male,Hong Kong (S.A.R.),Data Scientist,Master’s degree
Male,Japan,Software Engineer,Master’s degree
Male,India,Student,Bachelor’s degree
Male,Australia,Research Scientist,Doctoral degree
Male,United States of America,Other,Master’s degree
Male,India,Student,Bachelor’s degree
Male,United States of America,Software Engineer,Doctoral degree
Male,India,Data Scientist,Master’s degree
Female,India,Student,Bachelor’s degree
Male,Viet Nam,Data Scientist,Doctoral degree
Male,Canada,Not employed,Master’s degree
Male,Nigeria,Not employed,Master’s degree
Male,South Korea,Software Engineer,Master’s degree
Male,China,Research Scientist,Doctoral degree
Male,Colombia,Data Analyst,Doctoral degree
Male,Russia,Research Scientist,Master’s degree
Male,Singapore,Software Engineer,Professional degree
Male,India,Statistician,Master’s degree
Male,Mexico,Data Engineer,Bachelor’s degree
Male,Taiwan,Product/Project Manager,Master’s degree
Male,United States of America,Data Scientist,Bachelor’s degree
Female,Malaysia,Business Analyst,Bachelor’s degree
Male,Brazil,Data Scientist,Doctoral degree
Male,Japan,Data Analyst,Master’s degree
Female,India,Student,Bachelor’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,India,Data Analyst,Professional degree
Male,India,Student,Bachelor’s degree
Male,Indonesia,Research Scientist,Master’s degree
Male,India,Business Analyst,Master’s degree
Male,Brazil,Data Engineer,Doctoral degree
Male,Peru,Data Engineer,Bachelor’s degree
Male,China,Research Scientist,Doctoral degree
Male,Viet Nam,Other,I prefer not to answer
Female,Canada,Data Analyst,Master’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Female,India,Student,Bachelor’s degree
Male,China,Student,Master’s degree
Male,Taiwan,Student,Doctoral degree
Male,Republic of Korea,Software Engineer,No formal education past high school
Male,Japan,Research Scientist,Doctoral degree
Male,Peru,Business Analyst,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,India,Software Engineer,Professional degree
Male,Mexico,Other,Bachelor’s degree
Male,India,Product/Project Manager,Professional degree
Male,Argentina,Data Analyst,Master’s degree
Male,Indonesia,Software Engineer,Bachelor’s degree
Male,United States of America,Student,Master’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,Japan,Other,Some college/university study without earning a bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,Brazil,Software Engineer,Bachelor’s degree
Male,India,Data Analyst,Professional degree
Male,Russia,Research Scientist,Doctoral degree
Prefer not to say,Belgium,Student,I prefer not to answer
Female,Singapore,Student,Bachelor’s degree
Male,India,Other,Master’s degree
Prefer not to say,United States of America,Data Scientist,Doctoral degree
Male,Indonesia,Other,Master’s degree
